ID;ACTE;DESCRIPCIO;EMAIL_ACTE;WEB_ACTE;A_CARREC;LLOC;DATA_INI;DATA_FI;GRATUIT;PREU;HORA_INI;HORA_FI;IMATGE;DISTRICTE;TIPUS_ACTE;OBSERVACIONS;CICLE;DESCRIPCIOCICLE;CICLE_DATA_INI;CICLE_DATA_FI;DATA_PUB;X;Y;LONGITUD;LATITUD;URL
82991;Xerrem: grup de conversa en català;Ensenyament;bd3@terrassa.cat                                                                                    ;http://www.terrassa.cat/bd3                                                                         ;CAL I VEU PRÒPIA;Biblioteca Districte 3 - BD3;2015-06-22 18:30:00;2015-06-22 20:00:00;F;;01/01/1900 18:30:00;01/01/1900 20:00:00;;3;;Grup de conversa a prop teu per parlar en català amb fluïdesa i seguretat;XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ;Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)  ;2010-01-01;2020-01-01;2015-05-18;418412,8125;4601133,0625;2,0205096600361;41.5558590031147;http://www.terrassa.cat/veureacte?numActe=82991
83009;Exposició: Poemes presentats al Concurs de Poesia (6a ed.) ;Premis i concursos;bd6@terrassa.cat                                                                                    ;http://www.terrassa.cat/bd6                                                                         ;;Biblioteca Districte 6 - BD6;2015-06-15 16:00:00;2015-06-30 20:00:00;T;;01/01/1900 16:00:00;01/01/1900 20:00:00;;6;;Més informació al telèfon 937397420;;;;;2015-04-28;418878,4684;4603502,4622;2,0257725472311;41.5772453538921;http://www.terrassa.cat/veureacte?numActe=83009
83032;Exposició:  Antoni Padrós. Pertorbador de consciències ;Exposicions;;http://www.terrassa.cat/artsvisuals                                                                 ;;Sala Muncunill;2015-04-09 ;2015-06-21 ;F;;;;;1;;Inaguració dia 9 d abril a les 19h per l alcalde de Terrassa, Jordi Ballart.;;;;;2015-04-09;417574,3624;4602036,1804;2,0103326857102;41.5639064870658;http://www.terrassa.cat/veureacte?numActe=83032
83050;Classes per aprendre a anar en bicicleta;Sortides/Excursions;info@biter.cat                                                                                      ;http://www.biter.cat                                                                                ;;P de Vallparadís, sota el Pont de l avinguda de Jacquard;2015-04-16 ;2015-07-30 ;F;30 euros (6 sessions de 2 hores) Gratuït per a socis del biter.cat                                                                                                                                                                                             ;;;;1;;No cal portar bicicleta, matrícula oberta, inscripcions directament al lloc de l activitat.;;;;;2015-04-10;;;;;http://www.terrassa.cat/veureacte?numActe=83050
83051;Sortida amb bicicleta per la ciutat;Sortides/Excursions;info@biter.cat                                                                                      ;http://www.biter.cat                                                                                ;;Casa Baumann;2015-04-16 ;2015-12-31 ;T;;;;;1;;No cal inscripció prèvia. Els recorreguts seran guiats per voluntaris del  BiTer i se circulará per carrers i carrils bici de la ciutat.;;;;;2015-04-10;;;;;http://www.terrassa.cat/veureacte?numActe=83051
83084;Hora del conte:  Contes del món  ;Literatura i poesia;bd5@terrassa.cat                                                                                    ;http://www.terrassa.cat/bd5                                                                         ;EXPLICA  M UN CONTE;Biblioteca Districte 5 - BD5;2015-06-20 12:00:00;2015-06-20 13:00:00;T;;01/01/1900 12:00:00;01/01/1900 13:00:00;;5;INFANT;A partir de 3 anys.;L HORA DEL CONTE                                                                                                                                                                                        ;L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 h (dissabtes).;2014-10-01;2015-07-31;2015-06-15;417563,7066;4603383,9827;2,0100197166697;41.5760437114654;http://www.terrassa.cat/veureacte?numActe=83084
83195;EL MÓN DEL PIANO Mostra de material sonor i gràfic al voltant del món del piano, cds, dvds, partitures, llibres, revistes...;Música;bct@terrassa.cat                                                                                    ;http://www.terrassa.cat/bct                                                                         ;;A la Biblioteca Central i a la Biblioteca del Districte 2;2015-05-25 ;2015-06-20 ;T;;;;;1;;Temporada de música - Cicle  Sons clàssics ;;;;;2015-05-20;417541,0011;4602607,8482;2,0098540804792;41.5690514950061;http://www.terrassa.cat/veureacte?numActe=83195
83233;Cursos intensius d idiomes a l EOI Alemany, anglès, àrab, francès, italià ;Cursos;;http://www.xtec.cat/eoiterrassa                                                                     ;;Escola Oficial d Idiomes - EOI Terrassa;2015-07-01 ;2015-07-28 ;F;;;;;3;;;;;;;2015-05-19;418140,4565;4600229,9893;2,0173672273232;41.5476980253302;http://www.terrassa.cat/veureacte?numActe=83233
83235;L hora del conte: Contes de festa major ;Activitats infantils;bd6@terrassa.cat                                                                                    ;http://www.terrassa.cat/drets                                                                       ;;Biblioteca Districte 6 - BD6;2015-07-10 12:00:00;2015-07-10 ;T;;01/01/1900 12:00:00;;;6;INFANT;A partir de 7 anys. Activitat gratuïta. Més informació al telèfon 937 397 420.;L HORA DEL CONTE                                                                                                                                                                                        ;L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 h (dissabtes).;2014-10-01;2015-07-31;2015-05-22;418878,4684;4603502,4622;2,0257725472311;41.5772453538921;http://www.terrassa.cat/veureacte?numActe=83235
83278;Cursos i tallers  - Club3Generacions Programació d abril a juliol 2015;Cursos;;http://www.club3ge.com                                                                              ;;Club 3Generacions;2015-04-01 ;2015-07-31 ;F;;;;;3;;;;;;;2015-04-22;418109,2091;4601328,0317;2,0168428752873;41.557583858647;http://www.terrassa.cat/veureacte?numActe=83278
83279;Esplai per als petits;Activitats infantils;;http://www.club3ge.com                                                                              ;;Club 3Generacions;2015-06-22 ;2015-07-31 ;F;;;;;3;;;;;;;2015-05-18;418109,2091;4601328,0317;2,0168428752873;41.557583858647;http://www.terrassa.cat/veureacte?numActe=83279
83343;Passaport Art Nouveau. De viatge ...per l Europa modernista: Primera destinació: França;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-06-22 09:00:00;2015-06-26 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 EUR 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                        ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-05-18;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83343
83344;Passaport Art Nouveau. De viatge ...per l Europa modernista: Segona destinació: Països Nòrdics.;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-06-29 09:00:00;2015-07-03 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 EUR 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                        ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-05-19;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83344
83346;Aleta! Arriba el bandoler Capablanca !;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Castell Cartoixa Vallparadís;2015-06-25 18:00:00;2015-06-25 ;F;2 euros per personal                                                                                                                                                                                                                                           ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-18;418312,5082;4602121,5125;2,0191724991005;41.5647507905247;http://www.terrassa.cat/veureacte?numActe=83346
83347;Taller: Lletres de fa mil anys;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Seu d Ègara. Esglésies de Sant Pere de Terrassa;2015-07-02 18:00:00;2015-07-02 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-19;418240,8005;4602365,3248;2,018279390698;41.5669392401605;http://www.terrassa.cat/veureacte?numActe=83347
83348;Festa major infantil: El Genís, l hipopòtam prehistòric de Vallparadís;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Seu d Ègara. Esglésies de Sant Pere de Terrassa;2015-07-06 11:00:00;2015-07-06 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 11:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-06-10;418240,8005;4602365,3248;2,018279390698;41.5669392401605;http://www.terrassa.cat/veureacte?numActe=83348
83349;Festa major infantil: Contes de princeses;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Castell Cartoixa Vallparadís;2015-07-06 ;2015-07-06 ;F;2 euros per persona                                                                                                                                                                                                                                            ;;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-19;418312,5082;4602121,5125;2,0191724991005;41.5647507905247;http://www.terrassa.cat/veureacte?numActe=83349
83350;La Teranyina;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-07-09 18:00:00;2015-07-09 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-25;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83350
83351;Històries enrajorales;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Claustre del Convent de Sant Francesc;2015-07-16 18:00:00;2015-07-16 ;F;2 euros per personal                                                                                                                                                                                                                                           ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-22;418102,9056;4601877,1154;2,0166923800916;41.5625282855509;http://www.terrassa.cat/veureacte?numActe=83351
83352;Un dia al mercat;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Torre del Palau i Centre d Interpretació de la Vila Medieval de Terrassa;2015-07-23 18:00:00;2015-07-23 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-29;417613,4385;4601865,3814;2,0108247093329;41.5623722967956;http://www.terrassa.cat/veureacte?numActe=83352
83353;Hi havia una vegada... Una torre en un palau;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Torre del Palau i Centre d Interpretació de la Vila Medieval de Terrassa;2015-07-30 18:00:00;2015-07-30 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-29;417613,4385;4601865,3814;2,0108247093329;41.5623722967956;http://www.terrassa.cat/veureacte?numActe=83353
83354;Valentí cara de pi;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Castell Cartoixa Vallparadís;2015-09-03 18:00:00;2015-09-03 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.; A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                           ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-06-10;418312,5082;4602121,5125;2,0191724991005;41.5647507905247;http://www.terrassa.cat/veureacte?numActe=83354
83355;Passaport Art Nouveau. De viatge ... Per l Europa Modernista: Tercera destinació: Repúbliques Bàltiques;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-07-07 09:00:00;2015-07-10 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 EUR 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                        ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-05-25;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83355
83356;Passaport Art Nouveau. De viatge ... per l Europa Modernista: Quarta: Bèlgica;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-07-13 09:00:00;2015-07-17 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 euros 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                      ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-05-22;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83356
83357;Passaport Art Nouveau. De viatge ...per l Europa Modernista: Cinquena destinació: Itàlia;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-07-20 09:00:00;2015-07-24 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 euros 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                      ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-05-22;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83357
83358;Passaport Art Nouveau. De viatge... Per l Europa modernista: Sisena destinació Suïssa;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-07-27 09:00:00;2015-07-31 14:00:00;F;Taller de dos dies: 32 EUR, Taller de tres dies: 48 EUR,  Taller d una setmana: 80 EUR 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                            ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-05-29;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83358
83359;Passaport Art Nouveau. De viatge ... Per l europa modernisa: Setena destinació: Alemanya;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-09-01 09:00:00;2015-09-04 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 euros 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                      ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-06-10;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83359
83360;Passaport Art Nouveau. De viatge ... Per l Europa modernista: Vuitena destinació: Catalunya;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-09-07 09:00:00;2015-09-10 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 euros 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                      ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-06-10;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83360
